Time Stamp,Inlet Number,P (mbars),T0 (degC),T1 (degC),T2 (degC),T5 (degC),Tgas(degC),CO2 (ppm),H2O (ppm),N2O (ppm),TEC Sink Temp (degC),Wall Code,Latitude,Longitude
07/30/2025 14:01:40.420,0,140.02,33.1004,34.6604,19.9501,31.9736,33.1004,487.531,15503.9,0.36599,18.984,1023,No Data,No Data
07/30/2025 14:01:41.414,0,139.981,33.1427,34.6998,19.9621,32.0225,33.1427,488.247,15532.9,0.367574,18.992,1023,No Data,No Data
07/30/2025 14:01:42.407,0,139.97,33.1847,34.7393,19.9688,32.0713,33.1847,490.007,15598.7,0.368217,18.982,1023,No Data,No Data
07/30/2025 14:01:43.400,0,140.015,33.2268,34.7781,19.9661,32.0713,33.2268,490.904,15676.4,0.369335,18.980,1023,No Data,No Data
07/30/2025 14:01:44.393,0,140.022,33.2228,34.8176,19.9581,32.169,33.2228,491.375,15725.9,0.370091,18.984,1023,No Data,No Data
07/30/2025 14:01:45.387,0,139.992,33.2346,34.8566,19.944,32.169,33.2346,490.624,15677.9,0.370553,18.981,1023,No Data,No Data
07/30/2025 14:01:46.380,0,139.994,33.2764,34.8957,19.9305,32.2277,33.2764,491.455,15714.2,0.37127,18.980,1023,No Data,No Data
07/30/2025 14:01:47.373,0,139.985,33.3191,34.935,19.9248,32.2667,33.3191,492.466,15738.6,0.371877,18.978,1023,No Data,No Data
07/30/2025 14:01:48.367,0,140.007,33.3604,34.9741,19.9221,32.2667,33.3604,493.316,15775.7,0.373189,18.978,1023,No Data,No Data
07/30/2025 14:01:49.360,0,140.011,33.4024,35.0131,19.9172,32.3156,33.4024,492.8,15794.1,0.373703,18.977,1023,No Data,No Data
07/30/2025 14:01:50.353,0,139.991,33.444,35.0519,19.9166,32.3644,33.444,492.288,15807.4,0.374144,18.971,1023,No Data,No Data
07/30/2025 14:01:51.346,0,139.967,33.486,35.091,19.9219,32.4035,33.486,491.914,15791.5,0.375218,18.967,1023,No Data,No Data
07/30/2025 14:01:52.340,0,139.992,33.5275,35.1235,19.9312,32.4621,33.5275,491.983,15811.4,0.376189,18.967,1023,No Data,No Data
07/30/2025 14:01:53.333,0,139.999,33.4998,35.1037,19.9318,32.4621,33.4998,492.283,15848.7,0.376934,18.964,1023,No Data,No Data
07/30/2025 14:01:54.326,0,139.995,33.5338,35.1423,19.9323,32.4621,33.5338,493.365,15951.6,0.377753,18.961,1023,No Data,No Data
07/30/2025 14:01:55.319,0,140.011,33.5752,35.1811,19.9342,32.5501,33.5752,492.161,15908,0.378249,18.959,1023,No Data,No Data
07/30/2025 14:01:56.313,0,139.957,33.6166,35.2198,19.9374,32.5598,33.6166,492.147,15930.7,0.378512,18.957,1023,No Data,No Data
07/30/2025 14:01:57.306,0,140.008,33.6582,35.2592,19.9495,32.638,33.6582,491.764,15931.5,0.378709,18.953,1023,No Data,No Data
07/30/2025 14:01:58.299,0,139.99,33.6997,35.297,19.9581,32.6575,33.6997,492.282,15964.9,0.379436,18.951,1023,No Data,No Data
07/30/2025 14:01:59.293,0,139.998,33.7406,35.3361,19.9644,32.7259,33.7406,492.853,15970.7,0.380156,18.948,1023,No Data,No Data
07/30/2025 14:02:00.286,0,140.009,33.7822,35.3743,19.983,32.7552,33.7822,492.729,16011.8,0.381069,18.947,1023,No Data,No Data
07/30/2025 14:02:01.279,0,139.988,33.8236,35.4133,20.0141,32.7552,33.8236,492.493,16001.3,0.381688,18.944,1023,No Data,No Data
07/30/2025 14:02:02.272,0,139.987,33.806,35.1748,20.0353,32.8041,33.806,493.114,16009.1,0.382593,18.942,1023,No Data,No Data
07/30/2025 14:02:03.266,0,140.031,33.847,35.1829,20.0725,32.853,33.847,493.527,16006.7,0.384003,18.940,1023,No Data,No Data
07/30/2025 14:02:04.259,0,140.011,33.8883,35.2218,20.099,32.853,33.8883,493.301,16005.5,0.385413,18.940,1023,No Data,No Data
07/30/2025 14:02:05.252,0,140.009,33.9291,35.2603,20.1044,32.9507,33.9291,493.286,16054.3,0.387318,18.936,1023,No Data,No Data
07/30/2025 14:02:06.246,0,139.986,33.9704,35.2988,20.1005,32.9507,33.9704,492.952,16061.5,0.388515,18.934,1023,No Data,No Data
07/30/2025 14:02:07.239,0,139.988,34.0117,35.3375,20.0946,32.98,34.0117,491.985,16037.7,0.389471,18.934,1023,No Data,No Data
07/30/2025 14:02:08.232,0,139.987,34.0524,35.3763,20.1057,33.0484,34.0524,491.702,16048.6,0.390413,18.934,1023,No Data,No Data
07/30/2025 14:02:09.225,0,139.995,34.0935,35.4148,20.1233,33.0581,34.0935,491.297,16016.9,0.391135,18.932,1023,No Data,No Data
07/30/2025 14:02:10.219,0,139.97,33.9936,35.453,20.1431,33.1461,33.9936,490.965,16027.9,0.391501,18.929,1023,No Data,No Data
07/30/2025 14:02:11.212,0,140.018,33.8943,35.4913,20.1363,33.1461,33.8943,490.143,15965.9,0.391652,18.928,1023,No Data,No Data
07/30/2025 14:02:12.205,0,140.017,33.9356,35.5295,20.1347,33.1558,33.9356,489.929,15953.3,0.391784,18.924,1023,No Data,No Data
07/30/2025 14:02:13.199,0,139.977,33.9763,35.5678,20.1513,33.2438,33.9763,490.362,15934.4,0.392218,18.923,1023,No Data,No Data
07/30/2025 14:02:14.192,0,140.003,34.0173,35.6057,20.1648,33.2438,34.0173,490.558,15929.9,0.392461,18.921,1023,No Data,No Data
07/30/2025 14:02:15.185,0,139.982,34.0583,35.6438,20.1779,33.3024,34.0583,491.112,15924.4,0.392381,18.919,1023,No Data,No Data
07/30/2025 14:02:16.178,0,140.011,34.0992,35.6819,20.1893,33.3415,34.0992,491.497,15923.1,0.392134,18.918,1023,No Data,No Data
07/30/2025 14:02:17.172,0,140.022,34.1396,35.691,20.1842,33.3415,34.1396,491.811,15938.9,0.391861,18.916,1023,No Data,No Data
07/30/2025 14:02:18.165,0,139.997,34.1806,35.6627,20.176,33.3903,34.1806,492.262,15957.2,0.391051,18.914,1023,No Data,No Data
07/30/2025 14:02:19.158,0,140.002,34.2209,35.7008,20.1701,33.4392,34.2209,491.818,15961.4,0.389889,18.911,1023,No Data,No Data
07/30/2025 14:02:20.151,0,139.993,34.2617,35.739,20.1644,33.4392,34.2617,490.983,16010,0.389152,18.909,1023,No Data,No Data
07/30/2025 14:02:21.145,0,139.981,34.3019,35.7768,20.1454,33.5369,34.3019,489.608,16020.8,0.388235,18.908,1023,No Data,No Data
07/30/2025 14:02:22.138,0,139.975,34.3424,35.8143,20.1221,33.5369,34.3424,487.727,16088.4,0.386985,18.906,1023,No Data,No Data
07/30/2025 14:02:23.131,0,139.993,34.3825,35.852,20.1,33.5369,34.3825,486.531,16150.5,0.386023,18.905,1023,No Data,No Data
07/30/2025 14:02:24.125,0,140.003,34.3808,35.8895,20.0948,33.6248,34.3808,486.135,16229.1,0.384469,18.904,1023,No Data,No Data
07/30/2025 14:02:25.118,0,139.998,34.3798,35.9274,20.111,33.6346,34.3798,485.786,16279.1,0.383305,18.902,1023,No Data,No Data
07/30/2025 14:02:26.111,0,139.984,34.4202,35.9648,20.1194,33.6932,34.4202,486.12,16369.6,0.381892,18.902,1023,No Data,No Data
07/30/2025 14:02:27.104,0,140.005,34.4606,36.0026,20.1196,33.7323,34.4606,485.593,16385.8,0.38034,18.900,1023,No Data,No Data
07/30/2025 14:02:28.098,0,139.994,34.5008,36.0401,20.1226,33.7323,34.5008,486.967,16528.4,0.379126,18.898,1023,No Data,No Data
07/30/2025 14:02:29.091,0,139.988,34.5408,36.0782,20.1287,33.7616,34.5408,486.925,16563.7,0.377517,18.896,1023,No Data,No Data
07/30/2025 14:02:30.084,0,140.022,34.5809,36.115,20.1281,33.83,34.5809,487.282,16639.6,0.37638,18.896,1023,No Data,No Data
07/30/2025 14:02:31.078,0,139.997,34.6211,36.1384,20.1376,33.83,34.6211,487.899,16743.5,0.375291,18.892,1023,No Data,No Data
07/30/2025 14:02:32.071,0,140.009,34.6608,36.1193,20.1375,33.8886,34.6608,487.507,16792.5,0.374151,18.892,1023,No Data,No Data
07/30/2025 14:02:33.064,0,140.008,34.6843,36.1568,20.143,33.9277,34.6843,486.658,16811.6,0.372911,18.890,1023,No Data,No Data
07/30/2025 14:02:34.057,0,140.015,34.657,36.1936,20.1537,33.9472,34.657,486.239,16851.6,0.372147,18.880,1023,No Data,No Data
07/30/2025 14:02:35.051,0,139.977,34.6969,36.231,20.1743,34.0254,34.6969,485.893,16871.4,0.371092,18.869,1023,No Data,No Data
07/30/2025 14:02:36.044,0,139.958,34.7372,36.268,20.1948,34.0254,34.7372,487.233,16957.6,0.37062,18.868,1023,No Data,No Data
07/30/2025 14:02:37.037,0,140.014,34.7769,36.305,20.2182,34.0938,34.7769,487.796,16968.6,0.369803,18.867,1023,No Data,No Data
07/30/2025 14:02:38.031,0,140.019,34.8168,36.3417,20.235,34.1231,34.8168,487.857,16936.4,0.368413,18.865,1023,No Data,No Data
07/30/2025 14:02:39.024,0,139.988,34.8565,36.3789,20.2466,34.1231,34.8565,487.99,16919.7,0.367169,18.864,1023,No Data,No Data
07/30/2025 14:02:40.017,0,139.986,34.896,36.4154,20.2447,34.1915,34.896,488.73,16922.3,0.366032,18.862,1023,No Data,No Data
07/30/2025 14:02:41.010,0,139.984,34.9359,36.4051,20.2544,34.2208,34.9359,488.607,16911.5,0.364398,18.861,1023,No Data,No Data
07/30/2025 14:02:42.004,0,140.005,34.9755,36.3944,20.2683,34.2404,34.9755,487.023,16900.8,0.362315,18.859,1023,No Data,No Data
07/30/2025 14:02:42.997,0,140.005,35.015,36.4315,20.2724,34.3185,35.015,484.876,16836.5,0.360347,18.858,1023,No Data,No Data
07/30/2025 14:02:43.990,0,140.008,35.0543,36.4684,20.2759,34.3185,35.0543,483.789,16814.4,0.358936,18.856,1023,No Data,No Data
07/30/2025 14:02:44.983,0,139.97,35.0939,36.5054,20.2933,34.3185,35.0939,483.478,16784.9,0.357264,18.856,1023,No Data,No Data
07/30/2025 14:02:45.977,0,139.991,35.1204,36.5413,20.315,34.4065,35.1204,481.586,16704.2,0.355555,18.855,1023,No Data,No Data
07/30/2025 14:02:46.970,0,140.017,35.1075,36.578,20.3363,34.4162,35.1075,480.247,16732.5,0.35411,18.854,1023,No Data,No Data
07/30/2025 14:02:47.963,0,140.028,35.1472,36.6144,20.3615,34.4651,35.1472,478.374,16659.1,0.352162,18.852,1023,No Data,No Data
07/30/2025 14:02:48.957,0,140.019,35.1862,36.6509,20.3802,34.5139,35.1862,479.884,16654,0.351046,18.851,1023,No Data,No Data
07/30/2025 14:02:49.950,0,139.995,35.2257,36.6872,20.3945,34.5335,35.2257,482.406,16620,0.349963,18.850,1023,No Data,No Data
07/30/2025 14:02:50.943,0,139.962,35.2646,36.7232,20.3927,34.6116,35.2646,484.569,16628.4,0.348829,18.848,1023,No Data,No Data
07/30/2025 14:02:51.936,0,140.019,35.3035,36.7596,20.3943,34.6116,35.3035,484.895,16592.6,0.34746,18.847,1023,No Data,No Data
07/30/2025 14:02:52.930,0,140.01,35.3427,36.796,20.4011,34.6214,35.3427,484.517,16554.7,0.346428,18.846,1023,No Data,No Data
07/30/2025 14:02:53.923,0,139.98,35.3816,36.8329,20.4003,34.7093,35.3816,484.321,16597.7,0.345193,18.845,1023,No Data,No Data
07/30/2025 14:02:54.916,0,140.002,35.412,36.8687,20.4038,34.7093,35.412,484.373,16579.1,0.344067,18.844,1023,No Data,No Data
07/30/2025 14:02:55.910,0,139.981,35.3751,36.8104,20.4022,34.768,35.3751,483.525,16566.6,0.343128,18.844,1023,No Data,No Data
07/30/2025 14:02:56.903,0,140.008,35.4141,36.8467,20.3978,34.807,35.4141,485.196,16606,0.34278,18.843,1023,No Data,No Data
07/30/2025 14:02:57.896,0,139.981,35.4533,36.8831,20.3926,34.807,35.4533,486.642,16619.7,0.342203,18.842,1023,No Data,No Data
07/30/2025 14:02:58.889,0,139.97,35.492,36.9194,20.3764,34.9047,35.492,488.996,16658.2,0.342501,18.840,1023,No Data,No Data
07/30/2025 14:02:59.883,0,139.995,35.5312,36.9556,20.3672,34.9047,35.5312,491.252,16682.9,0.342776,18.841,1023,No Data,No Data
07/30/2025 14:03:00.876,0,139.997,35.5695,36.9919,20.3557,34.9634,35.5695,492.523,16693.2,0.342775,18.838,1023,No Data,No Data
07/30/2025 14:03:01.869,0,139.985,35.6084,37.0278,20.3448,35.0024,35.6084,494.607,16735.4,0.343187,18.837,1023,No Data,No Data
07/30/2025 14:03:02.863,0,139.997,35.6473,37.064,20.3376,35.0024,35.6473,495.552,16755.3,0.343417,18.836,1023,No Data,No Data
07/30/2025 14:03:03.856,0,140.019,35.6859,37.1002,20.3289,35.0318,35.6859,496.518,16771.9,0.343832,18.836,1023,No Data,No Data
07/30/2025 14:03:04.849,0,140.011,35.6905,37.1363,20.3185,35.1001,35.6905,496.808,16789,0.343744,18.835,1023,No Data,No Data
07/30/2025 14:03:05.842,0,140.01,35.6783,37.1434,20.312,35.1001,35.6783,496.801,16822.6,0.343752,18.834,1023,No Data,No Data
07/30/2025 14:03:06.836,0,139.988,35.7168,37.1123,20.3121,35.1979,35.7168,497.816,16815.4,0.344019,18.836,1023,No Data,No Data
07/30/2025 14:03:07.829,0,139.976,35.7552,37.1486,20.2884,35.1979,35.7552,498.025,16826.3,0.343925,18.833,1023,No Data,No Data
07/30/2025 14:03:08.822,0,139.986,35.7943,37.1847,20.2651,35.1979,35.7943,498.839,16846.3,0.343908,18.835,1023,No Data,No Data
07/30/2025 14:03:09.815,0,140.004,35.8323,37.2205,20.2588,35.276,35.8323,499.559,16874.7,0.3443,18.837,1023,No Data,No Data
07/30/2025 14:03:10.809,0,140.017,35.8707,37.2563,20.25,35.2956,35.8707,499.412,16840.3,0.34363,18.837,1023,No Data,No Data
07/30/2025 14:03:11.802,0,140.02,35.9091,37.2926,20.2509,35.3542,35.9091,500.153,16872.6,0.343458,18.835,1023,No Data,No Data
07/30/2025 14:03:12.795,0,139.999,35.9477,37.3285,20.2592,35.3933,35.9477,500.749,16861.1,0.342896,18.834,1023,No Data,No Data
07/30/2025 14:03:13.789,0,139.998,35.9859,37.3644,20.2589,35.3933,35.9859,501.763,16884.6,0.342667,18.833,1023,No Data,No Data
07/30/2025 14:03:14.782,0,140.003,36.0243,37.3998,20.2402,35.4128,36.0243,502.727,16897,0.342215,18.836,1023,No Data,No Data
07/30/2025 14:03:15.775,0,139.975,36.0623,37.4355,20.2184,35.4812,36.0623,503.975,16948.1,0.342046,18.833,1023,No Data,No Data
07/30/2025 14:03:16.768,0,140.009,36.1006,37.4711,20.2004,35.491,36.1006,503.652,16926,0.3415,18.836,1023,No Data,No Data
07/30/2025 14:03:17.762,0,139.998,36.1388,37.5067,20.1808,35.5887,36.1388,503.288,16926.5,0.340866,18.835,1023,No Data,No Data
07/30/2025 14:03:18.755,0,140.019,36.1005,37.5426,20.1688,35.5887,36.1005,502.607,16861.8,0.340346,18.834,1023,No Data,No Data
07/30/2025 14:03:19.748,0,139.982,36.1303,37.5784,20.153,35.5887,36.1303,502.669,16854.9,0.340267,18.832,1023,No Data,No Data
07/30/2025 14:03:20.742,0,140,36.1685,37.5879,20.1447,35.6571,36.1685,502.783,16812.2,0.340735,18.831,1023,No Data,No Data
07/30/2025 14:03:21.735,0,139.978,36.2069,37.5849,20.144,35.6864,36.2069,504.237,16870.5,0.341276,18.830,1023,No Data,No Data
07/30/2025 14:03:22.728,0,140.01,36.2449,37.6206,20.1411,35.7548,36.2449,504.369,16778.7,0.341653,18.829,1023,No Data,No Data
07/30/2025 14:03:23.721,0,140.03,36.2829,37.6561,20.1298,35.7841,36.2829,504.762,16766.9,0.342191,18.830,1023,No Data,No Data
07/30/2025 14:03:24.715,0,139.988,36.3207,37.6919,20.122,35.7841,36.3207,505.63,16769.7,0.342004,18.830,1023,No Data,No Data
07/30/2025 14:03:25.708,0,139.998,36.3587,37.7267,20.1141,35.8134,36.3587,506.786,16751.3,0.34263,18.828,1023,No Data,No Data
07/30/2025 14:03:26.701,0,139.992,36.3965,37.7625,20.1031,35.8818,36.3965,507.585,16734.2,0.343299,18.827,1023,No Data,No Data
07/30/2025 14:03:27.695,0,140.002,36.4341,37.7978,20.088,35.8915,36.4341,507.295,16722.1,0.344019,18.827,1023,No Data,No Data
07/30/2025 14:03:28.688,0,140.021,36.4053,37.8329,20.0788,35.9795,36.4053,505.034,16615.9,0.344088,18.826,1023,No Data,No Data
07/30/2025 14:03:29.681,0,139.961,36.4436,37.8684,20.0822,35.9795,36.4436,505.486,16630.7,0.345286,18.825,1023,No Data,No Data
07/30/2025 14:03:30.674,0,140.006,36.4811,37.9036,20.1032,35.9795,36.4811,505.346,16572.3,0.346086,18.825,1023,No Data,No Data
07/30/2025 14:03:31.668,0,140.001,36.5192,37.9388,20.123,36.0674,36.5192,506.439,16577,0.347197,18.825,1023,No Data,No Data
07/30/2025 14:03:32.661,0,139.996,36.5567,37.9743,20.1417,36.0772,36.5567,506.677,16534.6,0.348424,18.825,1023,No Data,No Data
07/30/2025 14:03:33.654,0,140.004,36.5942,38.0097,20.1606,36.1065,36.5942,506.618,16470.9,0.349797,18.823,1023,No Data,No Data
07/30/2025 14:03:34.647,0,140.011,36.6318,38.0162,20.1819,36.1749,36.6318,506.1,16403.7,0.351219,18.823,1023,No Data,No Data
07/30/2025 14:03:35.641,0,140.026,36.6695,37.9845,20.2046,36.1749,36.6695,505.084,16308.5,0.352635,18.822,1023,No Data,No Data
07/30/2025 14:03:36.634,0,139.998,36.7071,38.0197,20.2192,36.1749,36.7071,504.196,16255.2,0.353986,18.820,1023,No Data,No Data
07/30/2025 14:03:37.627,0,139.983,36.7441,38.0554,20.2329,36.2628,36.7441,504.53,16255,0.355947,18.821,1023,No Data,No Data
07/30/2025 14:03:38.621,0,140.002,36.782,38.0902,20.2459,36.2726,36.782,503.59,16192.1,0.357268,18.819,1023,No Data,No Data
07/30/2025 14:03:39.614,0,139.992,36.819,38.1251,20.2662,36.3117,36.819,503.836,16178.6,0.35938,18.821,1023,No Data,No Data
07/30/2025 14:03:40.607,0,139.988,36.8565,38.1604,20.2777,36.3703,36.8565,503.513,16196.1,0.360884,18.820,1023,No Data,No Data
07/30/2025 14:03:41.600,0,139.974,36.8427,38.1955,20.2817,36.3703,36.8427,502.946,16176.2,0.362151,18.820,1023,No Data,No Data
07/30/2025 14:03:42.594,0,139.999,36.846,38.2305,20.2864,36.468,36.846,502.573,16186.5,0.363213,18.819,1023,No Data,No Data
07/30/2025 14:03:43.587,0,139.981,36.8838,38.2654,20.2836,36.468,36.8838,502.497,16197.8,0.365068,18.819,1023,No Data,No Data
07/30/2025 14:03:44.580,0,139.994,36.9208,38.3001,20.2638,36.468,36.9208,503.015,16229.9,0.367042,18.818,1023,No Data,No Data
07/30/2025 14:03:45.574,0,140.004,36.9584,38.3159,20.2363,36.5169,36.9584,502.908,16230,0.369231,18.818,1023,No Data,No Data
07/30/2025 14:03:46.567,0,140.013,36.9956,38.2738,20.2101,36.5657,36.9956,502.402,16213.9,0.371553,18.819,1023,No Data,No Data
07/30/2025 14:03:47.560,0,140.028,37.0332,38.3085,20.1869,36.6048,37.0332,502.632,16267.4,0.374285,18.820,1023,No Data,No Data
07/30/2025 14:03:48.553,0,139.979,37.0703,38.3433,20.173,36.6634,37.0703,502.791,16325.7,0.376894,18.819,1023,No Data,No Data
07/30/2025 14:03:49.547,0,140.002,37.1074,38.3783,20.1706,36.6634,37.1074,502.512,16339.7,0.379625,18.818,1023,No Data,No Data
07/30/2025 14:03:50.540,0,139.991,37.1443,38.4133,20.185,36.6829,37.1443,501.938,16395.2,0.382023,18.820,1023,No Data,No Data
07/30/2025 14:03:51.533,0,139.975,36.9878,38.4479,20.1946,36.7611,36.9878,501.141,16443.3,0.384278,18.819,1023,No Data,No Data
07/30/2025 14:03:52.527,0,140.017,36.8958,38.4819,20.1997,36.7611,36.8958,500.15,16452.8,0.386346,18.818,1023,No Data,No Data
07/30/2025 14:03:53.520,0,139.994,36.9334,38.5162,20.2038,36.8393,36.9334,500.158,16512.4,0.38851,18.817,1023,No Data,No Data
07/30/2025 14:03:54.513,0,140.003,36.9705,38.5505,20.1955,36.8588,36.9705,500.644,16530.6,0.389497,18.817,1023,No Data,No Data
07/30/2025 14:03:55.506,0,139.989,37.0079,38.5851,20.1764,36.8588,37.0079,499.544,16569.4,0.390949,18.817,1023,No Data,No Data
07/30/2025 14:03:56.500,0,140.001,37.0452,38.619,20.1524,36.9174,37.0452,500.527,16673.7,0.392888,18.818,1023,No Data,No Data
07/30/2025 14:03:57.493,0,139.999,37.0824,38.6536,20.1351,36.9565,37.0824,500.253,16682,0.394269,18.816,1023,No Data,No Data
07/30/2025 14:03:58.486,0,140.015,37.1195,38.6877,20.1316,36.9761,37.1195,500.524,16738.8,0.395854,18.816,1023,No Data,No Data
07/30/2025 14:03:59.479,0,140.014,37.1567,38.7222,20.1376,37.0542,37.1567,500.716,16777.8,0.396528,18.817,1023,No Data,No Data
07/30/2025 14:04:00.473,0,140.006,37.194,38.7563,20.1429,37.0542,37.194,501.512,16831.3,0.397811,18.817,1023,No Data,No Data
07/30/2025 14:04:01.466,0,140.005,37.2306,38.7133,20.1478,37.0542,37.2306,502.107,16888.3,0.398534,18.818,1023,No Data,No Data
07/30/2025 14:04:02.459,0,140.011,37.268,38.7284,20.151,37.1128,37.268,501.863,16898.4,0.398825,18.818,1023,No Data,No Data
07/30/2025 14:04:03.453,0,139.987,37.3047,38.7624,20.153,37.1519,37.3047,502.992,16954.8,0.399573,18.818,1023,No Data,No Data
07/30/2025 14:04:04.446,0,140.004,37.3417,38.7971,20.1706,37.1617,37.3417,502.592,17011.9,0.399255,18.818,1023,No Data,No Data
07/30/2025 14:04:05.439,0,139.977,37.3784,38.8311,20.1809,37.2301,37.3784,502.986,17064.3,0.399241,18.817,1023,No Data,No Data
07/30/2025 14:04:06.432,0,140.006,37.4151,38.8649,20.1715,37.2496,37.4151,502.603,17131.1,0.398665,18.816,1023,No Data,No Data
07/30/2025 14:04:07.426,0,140.002,37.4518,38.8991,20.1654,37.2496,37.4518,501.687,17162.4,0.39798,18.815,1023,No Data,No Data
07/30/2025 14:04:08.419,0,140.002,37.4882,38.9332,20.1707,37.318,37.4882,500.968,17178.4,0.397833,18.816,1023,No Data,No Data
07/30/2025 14:04:09.412,0,140.005,37.525,38.9671,20.167,37.3473,37.525,499.268,17152.9,0.396961,18.815,1023,No Data,No Data
07/30/2025 14:04:10.406,0,139.99,37.5614,39.0016,20.1664,37.3473,37.5614,497.972,17135.2,0.396166,18.813,1023,No Data,No Data
07/30/2025 14:04:11.399,0,140.002,37.5975,39.0353,20.1715,37.445,37.5975,498.751,17203.9,0.395993,18.815,1023,No Data,No Data
07/30/2025 14:04:12.392,0,139.979,37.5756,39.0696,20.1801,37.445,37.5756,498.382,17218,0.395542,18.814,1023,No Data,No Data
07/30/2025 14:04:13.385,0,139.989,37.6121,39.1031,20.1782,37.445,37.6121,498.238,17246.6,0.394595,18.813,1023,No Data,No Data
07/30/2025 14:04:14.379,0,140.009,37.6487,39.1374,20.1707,37.5134,37.6487,498.451,17318.9,0.393671,18.814,1023,No Data,No Data
07/30/2025 14:04:15.372,0,140.008,37.6853,39.1713,20.1512,37.5427,37.6853,498.652,17339.3,0.393273,18.814,1023,No Data,No Data
07/30/2025 14:04:16.365,0,139.984,37.7216,39.1978,20.1423,37.5818,37.7216,498.67,17372,0.392248,18.814,1023,No Data,No Data
07/30/2025 14:04:17.359,0,140.006,37.7579,39.1697,20.1339,37.6404,37.7579,498.203,17371.5,0.391278,18.814,1023,No Data,No Data
07/30/2025 14:04:18.352,0,139.999,37.794,39.2039,20.1225,37.6404,37.794,497.518,17394.8,0.390987,18.816,1023,No Data,No Data
07/30/2025 14:04:19.345,0,139.998,37.8306,39.2379,20.1119,37.6502,37.8306,496.665,17432.5,0.390629,18.814,1023,No Data,No Data
07/30/2025 14:04:20.338,0,139.987,37.8667,39.2711,20.0981,37.7382,37.8667,496.488,17515.8,0.390725,18.815,1023,No Data,No Data
07/30/2025 14:04:21.332,0,139.997,37.9028,39.3054,20.0939,37.7382,37.9028,495.472,17538,0.390943,18.815,1023,No Data,No Data
07/30/2025 14:04:22.325,0,140.002,37.9386,39.3387,20.0989,37.7968,37.9386,494.849,17532.1,0.390749,18.815,1023,No Data,No Data
07/30/2025 14:04:23.318,0,140.005,37.975,39.3725,20.0891,37.8359,37.975,493.449,17500.5,0.390928,18.815,1023,No Data,No Data
07/30/2025 14:04:24.311,0,140.006,38.011,39.4061,20.0755,37.8359,38.011,492.732,17492.8,0.390434,18.814,1023,No Data,No Data
07/30/2025 14:04:25.305,0,140.011,38.0103,39.4396,20.07,37.8456,38.0103,492.946,17497.4,0.390905,18.815,1023,No Data,No Data
07/30/2025 14:04:26.298,0,139.999,37.9909,39.4733,20.0639,37.9336,37.9909,493.038,17539.6,0.390688,18.815,1023,No Data,No Data
07/30/2025 14:04:27.291,0,139.977,38.0269,39.5069,20.0596,37.9336,38.0269,492.931,17522.3,0.390167,18.814,1023,No Data,No Data
07/30/2025 14:04:28.285,0,139.994,38.0631,39.5403,20.0595,37.9922,38.0631,492.596,17482.2,0.390072,18.815,1023,No Data,No Data
07/30/2025 14:04:29.278,0,139.958,38.0992,39.5729,20.0594,38.0313,38.0992,493.181,17495.2,0.389516,18.816,1023,No Data,No Data
